filename,study_type,has_hypnogram,EEG Fpz-Cz_delta_power,EEG Fpz-Cz_delta_rel_power,EEG Fpz-Cz_theta_power,EEG Fpz-Cz_theta_rel_power,EEG Fpz-Cz_alpha_power,EEG Fpz-Cz_alpha_rel_power,EEG Fpz-Cz_beta_power,EEG Fpz-Cz_beta_rel_power,EEG Fpz-Cz_gamma_power,EEG Fpz-Cz_gamma_rel_power,EEG Pz-Oz_delta_power,EEG Pz-Oz_delta_rel_power,EEG Pz-Oz_theta_power,EEG Pz-Oz_theta_rel_power,EEG Pz-Oz_alpha_power,EEG Pz-Oz_alpha_rel_power,EEG Pz-Oz_beta_power,EEG Pz-Oz_beta_rel_power,EEG Pz-Oz_gamma_power,EEG Pz-Oz_gamma_rel_power
SC4581G0-PSG.edf,SC,True,1.4716705119034812e-10,916.3751570023519,1.1299322066972299e-11,70.3582625960842,5.752295561984587e-12,35.818212746001336,4.41536183832256e-12,27.493435963337376,5.135373171358157e-12,31.976779843759168,3.942058930913337e-11,1008.3300386004074,2.9399258343060384e-12,75.19967565023987,2.006945373621499e-12,51.335186548918784,6.383986517551942e-13,16.329449875007832,8.022318724535891e-13,20.52010152801513
SC4261F0-PSG.edf,SC,True,8.3133307470823e-11,1071.3767079891522,7.628147737764373e-12,98.30740602025496,2.0616513349739554e-12,26.569437539352727,1.1332739842281093e-12,14.60501677860216,8.803841658276175e-13,11.345910779277107,3.1477420676489244e-11,974.5418697865861,2.672304239790663e-12,82.73461784717855,1.3233356977894416e-12,40.97051211830411,7.423362935356624e-13,22.9827534774166,6.873796644294685e-13,21.281294624203742
SC4162E0-PSG.edf,SC,True,1.3378633763128365e-10,977.9261021653941,1.2083773541194114e-11,88.32768553061929,4.477205998697547e-12,32.726634785120275,3.191014568931003e-12,23.325075598885274,2.9771104300847187e-12,21.7615195255028,3.857326257994125e-11,1098.0931037294797,1.755503425602632e-12,49.97519204481728,9.116760002816541e-13,25.953343372762856,5.813605174321745e-13,16.550012425053342,4.720410957528145e-13,13.437936986761933
SC4212E0-PSG.edf,SC,True,9.930646775670829e-11,1209.7791160715788,5.404209158848437e-12,65.83558480072864,1.0579771118879866e-12,12.88857255883366,3.9938934010438664e-13,4.865472448618605,2.7614315427430286e-13,3.3640530031299667,5.859457170297222e-12,623.297321500668,8.583175621848011e-13,91.3031739900289,6.154297321378512e-13,65.46608200464725,4.661207467730793e-13,49.58340073416976,5.300471134321401e-13,56.38354142191899
SC4742E0-PSG.edf,SC,True,5.268945002687374e-11,1191.3832661112358,2.0466064284184182e-12,46.276676827899294,5.295095847250215e-13,11.972963433194726,3.44918447223329e-13,7.799095757981051,3.440450526369343e-13,7.779347066460983,4.07947343052255e-12,465.01238735475897,6.756015881387631e-13,77.01070070723095,5.825417720884954e-13,66.40296714422877,5.493196746944255e-13,62.61603554992986,6.733312589492396e-13,76.7519096611605
SC4432E0-PSG.edf,SC,True,1.2201868448301185e-10,946.6023273833214,1.182409263283289e-11,91.7295056315241,3.936341790657508e-12,30.537538707290395,3.0372185928630197e-12,23.562278194994885,3.5269078050442798e-12,27.361212349295023,1.652577858174781e-11,569.7970819248824,3.9714185471599675e-12,136.9316845242867,2.8292574160761337e-12,97.55078175106553,1.5374942294616942e-12,53.0117065946411,1.4018612819403198e-12,48.33517911194162
SC4522E0-PSG.edf,SC,True,1.0666496402188098e-10,1168.2110413344606,5.298306765802378e-12,58.0278681096982,1.3586716833817485e-12,14.880380606976434,6.660667544008486e-13,7.2948652248854735,8.977641044677678e-13,9.832450129902512,6.932611862288417e-12,835.910226936812,9.59294413814577e-13,115.66838402031377,5.480336952409923e-13,66.07999692726185,2.4169774285523905e-13,29.14307321592163,2.5361308033211177e-13,30.57978316769348
SC4652E0-PSG.edf,SC,True,1.0318286461816425e-10,873.9647319597401,8.529221268435122e-12,72.24298925289749,3.8851263137004195e-12,32.907240848062145,3.752310068169089e-12,31.78227969433532,4.272884021885387e-12,36.191570690553654,1.145299534429106e-11,643.3787304470031,2.260449844323791e-12,126.98209571918665,1.2128429898678893e-12,68.13216626702922,7.758080752254771e-13,43.581473623658155,9.033341828355054e-13,50.74532751048314
SC4551F0-PSG.edf,SC,True,5.561798477603914e-11,942.3101751820434,4.8539892657324974e-12,82.2389285362001,2.274629531935199e-12,38.538011784193785,1.5272416823256606e-12,25.875359975962446,1.5283883533672747e-12,25.894787500969883,7.879409451238575e-12,365.19336758763956,1.999918038640976e-12,92.69182011042201,2.3262237924236948e-12,107.81537699937167,1.585770271577361e-12,73.49697833086599,1.6034861536254947e-12,74.31807065573894
SC4302E0-PSG.edf,SC,True,9.690139108273504e-11,863.2505308988615,1.0575734565070396e-11,94.21442123723101,4.813252944050791e-12,42.87908680025811,3.5731723135183356e-12,31.831771063061552,3.6062709069859303e-12,32.126631416082816,1.8082416268370784e-11,866.6789246513383,3.0452682358913132e-12,145.9578056818486,1.4900316512866855e-12,71.41628696450505,5.819163447406155e-13,27.890887169708677,4.0220831109853203e-13,19.27759329146967
SC4072E0-PSG.edf,SC,True,1.0650406293928989e-10,970.3982972643915,8.884482791504633e-12,80.94984111418697,4.497559730831084e-12,40.97894656968359,2.57432469441965e-12,23.45563381459445,2.4820540140910732e-12,22.61492118253911,1.7996526328519343e-11,557.346224433174,3.508889662258109e-12,108.6691047767913,3.103362993440263e-12,96.11008346086027,1.965535183539801e-12,60.87194792699776,1.5878696018283306e-12,49.175774886555
SC4371F0-PSG.edf,SC,True,1.290744672097118e-10,1119.2230149578506,9.964391732438853e-12,86.40265420489118,2.6153537790415293e-12,22.67810361753733,1.3216998262981727e-12,11.460646682781,9.891079419169603e-13,8.576695273685855,3.725884329310286e-11,911.6243051820684,4.287974925181242e-12,104.91528497155724,2.25428949047909e-12,55.15643827884643,1.18501137464895e-12,28.994060887745622,8.793102703145921e-13,21.514371981681577
SC4491G0-PSG.edf,SC,True,1.0530741406827528e-10,943.8063831810776,1.192529967492449e-11,106.87921694899613,5.450571593822028e-12,48.85016223928385,2.732090535372353e-12,24.4860678569245,2.2620000594825868e-12,20.27293247853852,1.523601882847934e-11,562.5160903759914,2.420410654355044e-12,89.36192280408748,2.075646397858309e-12,76.63317496981583,1.00684165580785e-12,37.1727442863267,2.078161435491372e-12,76.72603053480466
SC4101E0-PSG.edf,SC,True,7.283026027057315e-11,1189.921181688663,4.865815646722766e-12,79.4990582584386,9.362546428621719e-13,15.296790466725671,3.211975454467094e-13,5.24781541921625,2.3260238688009266e-13,3.8003229156630516,1.1894546696519599e-11,1052.5446795019104,9.135064761112311e-13,80.83589948011695,3.834590691589145e-13,33.93217188916229,2.0133725864846078e-13,17.816270412217154,1.519245714854265e-13,13.443757335400011
SC4721E0-PSG.edf,SC,True,9.078939079330142e-11,742.0354208121387,7.510151687261414e-12,61.38160548193905,4.372209585724403e-12,35.73473014273432,4.312183141514224e-12,35.24412493655154,7.211378506581123e-12,58.93968709349846,7.049902747802111e-12,760.0016905900014,9.069634211354685e-13,97.7735095113394,4.788043268497259e-13,51.61661243923498,3.560014826772888e-13,38.37807958012432,3.9701565028474594e-13,42.79953585191857
SC4811G0-PSG.edf,SC,True,1.0363802120523233e-10,1140.5321210644263,7.72090729150904e-12,84.96826422697096,3.3558702621086285e-12,36.931212923105775,7.132274984782835e-13,7.849039012719423,4.472616752903267e-13,4.922096169508405,1.2203632397838934e-11,374.5672192520811,2.5858815693500018e-12,79.36870246256834,2.7975985219697665e-12,85.86695049447013,2.34321918853741e-12,71.92064353757499,2.631727789308891e-12,80.77586473715974
SC4222E0-PSG.edf,SC,True,1.673937432487249e-10,1017.5286148823934,1.49888468373911e-11,91.11201090994831,4.857138201637173e-12,29.524861626761417,3.192009385483521e-12,19.40312000715945,2.9745574376872235e-12,18.08130489656791,8.360666001336805e-12,530.7428811262469,1.787064671678648e-12,113.44453330081635,1.0530796508037746e-12,66.8504791165741,9.143783763885901e-13,58.04559276096241,9.689638557586217e-13,61.510729938296805
SC4152E0-PSG.edf,SC,True,1.0829947001297842e-10,864.9429622524286,1.1493895922144097e-11,91.79698095963946,5.111852086668405e-12,40.82624306387989,3.91701392279137e-12,31.283566070611073,4.139781587328615e-12,33.06271904001905,1.8091969323078703e-11,671.7853149742841,1.9599961971141255e-12,72.77796237179614,1.3392330841546279e-12,49.7279816915863,1.2529169471991474e-12,46.52291804060872,1.5339174165555398e-12,56.95693909401069
SC4471F0-PSG.edf,SC,True,1.228739689112878e-10,1092.0160232964931,9.714685070957772e-12,86.33717827104843,3.255520971723814e-12,28.932743825234958,1.8689269034684713e-12,16.609686681732818,8.718361740667466e-13,7.748256853799219,1.3188942022927946e-11,811.8946457669244,2.4393295194524914e-12,150.16205034958642,1.3355226547791835e-12,82.21309115095588,3.6429399018997675e-13,22.425478829624122,5.032431367790826e-13,30.979013142949906
SC4402E0-PSG.edf,SC,True,8.319149303790209e-11,1004.1664445817717,7.97402458285807e-12,96.25080187860226,5.0268266985949905e-12,60.676524835984004,1.512563078022864e-12,18.2574567759216,1.1752216799859154e-12,14.185563125417291,1.1903561585399934e-11,679.8957150832931,3.990370695596709e-12,227.9179990010519,2.04865891233722e-12,117.0132490324305,5.878818769861724e-13,33.57804857566864,4.204280257649967e-13,24.013587124138503
SC4092E0-PSG.edf,SC,True,1.9260284733805603e-10,926.8844621377486,1.712758212029048e-11,82.42500025672669,6.592817814377972e-12,31.727362696389775,5.564561609259616e-12,26.778969083349907,6.093315433393994e-12,29.323550903710327,3.067843582805049e-11,555.3577862112567,5.1798931977538644e-12,93.76925327089394,4.241535022564186e-12,76.78258153288799,3.0486699521873117e-12,55.18868709686474,3.3894539269986284e-12,61.35774457059815
SC4601E0-PSG.edf,SC,True,6.390778454132523e-11,1099.5025372261516,4.3570318421809516e-12,74.96062646570583,1.8585172965395506e-12,31.97489159873089,5.602606045757067e-13,9.639012847339634,8.03659469568691e-13,13.826572649928314,1.1760702744234651e-11,760.6149832666847,2.8007208795694724e-12,181.1346066027128,2.6008040069594036e-12,168.2051267899883,3.154869092778111e-13,20.403888733505816,3.002778864491806e-13,19.420256131281224
SC4672G0-PSG.edf,SC,True,7.453508552993775e-11,1127.9367706199985,5.025896598633678e-12,76.05671260222728,1.1593608790247748e-12,17.54456651619622,6.540943181471078e-13,9.89838580912882,7.32906760445409e-13,11.091051666001219,4.03673772695308e-11,1233.6458237293984,8.686088951088028e-13,26.545091813878862,4.941791186057951e-13,15.102343701245868,1.711236043917354e-13,5.229616937703018,1.5333896341596575e-13,4.686110038064899
SC4021E0-PSG.edf,SC,True,5.420316423383728e-11,1218.8275923141757,2.5442804636696802e-12,57.211405930627066,5.455519140308283e-13,12.267433742281195,2.0961122741978398e-13,4.713377000204475,1.4670592184534058e-13,3.298870610756029,2.5804780005570384e-11,563.2453532887941,3.4636093997075118e-12,75.60079564993464,3.0566594811418667e-12,66.71823007084916,2.6502301456464222e-12,57.84702734760775,2.8867345433293744e-12,63.00924934673087
SC4821G0-PSG.edf,SC,True,1.8750745389287946e-10,1056.4118565155784,1.6801042657411072e-11,94.65661389254811,6.782514682704621e-12,38.21250184482533,2.5865695870059693e-12,14.57266216721571,2.2534227583579087e-12,12.695722064634863,2.5740916847877106e-11,622.3338467394352,6.345819219606129e-12,153.42181123498796,4.4005856373899606e-12,106.39222385930915,1.7326196733269205e-12,41.889256416555824,1.8103343206357574e-12,43.768150462697605
SC4131E0-PSG.edf,SC,True,1.2437831665907525e-10,962.0393037857042,1.134852817356942e-11,87.77840411700541,4.148251231997438e-12,32.08582359333466,3.0015868285733145e-12,23.21662312513951,3.2426597228838964e-12,25.081269677961583,1.5988686694372198e-11,965.0014613062455,1.899807560652069e-12,114.6633933902278,8.802777254867922e-13,53.129397535139276,3.478575632424535e-13,20.995036257327705,2.721816091799431e-13,16.427593811803302
SC4241E0-PSG.edf,SC,True,1.8491583083070438e-10,1167.7350348697955,1.5275850319807858e-11,96.46629780550228,2.51732321206662e-12,15.89678123076664,8.597731923451523e-13,5.429428482315613,6.984238118841995e-13,4.410514506306234,1.3901496305354191e-11,612.309365007317,1.9568016490570376e-12,86.18985675073758,1.513369669009741e-12,66.65832229123325,1.2891547553817725e-12,56.78248674280854,1.2030420856381201e-12,52.989542949447774
SC4281G0-PSG.edf,SC,True,1.691600615605447e-10,1167.465859986934,8.35418802703023e-12,57.65680870232232,2.8404000983092185e-12,19.60315048887989,1.1673236318231643e-12,8.056337146825483,1.2667741550624072e-12,8.742699456986369,2.2525739038320222e-11,841.5098135537986,2.028902686249649e-12,75.79513898834824,1.4472327669288472e-12,54.06528832618759,8.817053270235384e-13,32.938483576088615,9.634848146108502e-13,35.99357718411862
SC4711E0-PSG.edf,SC,True,8.47583465384195e-11,821.3313026615756,8.023665563505478e-12,77.7514894820135,4.526634847508064e-12,43.86431599738482,3.712122379993391e-12,35.971469884882126,4.0052907705835565e-12,38.812350883350796,1.4446524636246873e-11,648.0020633130731,2.131049757016419e-12,95.58870900373304,1.462696433486311e-12,65.60957259725019,9.039702847383836e-13,40.547787404484,1.318833680327703e-12,59.15657693026629
SC4182E0-PSG.edf,SC,True,1.079784636714756e-10,1126.413838906852,8.514321253787673e-12,88.8200198730806,2.014521119722169e-12,21.01515793861608,9.061176707191339e-13,9.45247273642865,8.485885236405921e-13,8.85233799468111,1.4955404270769472e-11,649.1296431786475,2.3141275683300014e-12,100.44320939126553,1.3653106013955677e-12,59.26042301939927,1.0645949437088072e-12,46.208054521814304,1.2435884369114934e-12,53.97715124901239
SC4662E0-PSG.edf,SC,True,7.120073280342072e-11,1045.7988006095215,7.2195883955556065e-12,106.04156147959947,2.5151700829072886e-12,36.942904271724316,1.0869372279485007e-12,15.96497120984362,7.824646805221686e-13,11.492868011185447,1.4658182124866834e-11,418.16350549241446,3.140184132428019e-12,89.58207733550627,2.714684760165024e-12,77.44357969817172,2.178744883706146e-12,62.154473889271685,2.842179195533649e-12,81.0806964682026
SC4512E0-PSG.edf,SC,True,8.76890194838069e-11,960.0865027898053,4.100097297896271e-12,44.891003446128,1.5064338287519734e-12,16.49359058687868,1.4681419007329506e-12,16.074341250151274,3.88252193731168e-12,42.508821865508715,5.743385387415227e-12,895.3578800848006,6.01911876294445e-13,93.83429897247404,3.823213989052361e-13,59.60151620417449,2.0639518957122722e-13,32.17571988101629,1.430980761070663e-13,22.308095561230957
SC4561F0-PSG.edf,SC,True,1.021776820434533e-10,1057.9504048307892,8.445989965525541e-12,87.45000204080318,2.3756673764571936e-12,24.597722441945148,1.4572799454097379e-12,15.088714848144317,1.550913928947682e-12,16.058203574143796,1.179337784118072e-11,967.381062532287,1.4397175928967905e-12,118.09640575574782,7.548072723388485e-13,61.91493827769605,2.391342758467193e-13,19.615581979295577,1.8220246965204862e-13,14.945609397210577
SC4042E0-PSG.edf,SC,True,1.8229991236176734e-10,1108.8949196188696,1.734822151369777e-11,105.5258581956223,3.869163384814902e-12,23.535368530963787,1.6136999126918643e-12,9.815822793279121,1.3189430399265236e-12,8.022874050201276,1.531155038517624e-11,547.2833246834608,2.5744253300871055e-12,92.01811824120969,1.921167411673344e-12,68.66861042053806,1.5522269923506368e-12,55.48151086381885,1.8034575365207899e-12,64.46128652445935
SC4341F0-PSG.edf,SC,True,6.773164132648622e-11,1212.3636475979217,4.383171191587172e-12,78.45664610818656,5.844870119731077e-13,10.462035053803241,1.7382050886201145e-13,3.111303107737749,1.5582146024856974e-13,2.789128835818085,6.232887873939492e-12,832.8443955366381,4.951603891795671e-13,66.16380133263834,3.4747779992036725e-13,46.43031353846052,2.35546473851888e-13,31.473943475894885,3.1785424439021465e-13,42.471985922410816
SC4211E0-PSG.edf,SC,True,1.3978856481444721e-10,1058.8229878289317,1.0341717828431756e-11,78.33293506460087,3.2455941267553464e-12,24.58362509932546,2.1196595459785048e-12,16.05527788794583,2.217926458736971e-12,16.799596754869995,1.1169799857669116e-11,603.147460786927,1.7244955421224454e-12,93.119404163306,1.2152088934222804e-12,65.61891598174884,9.443395867817978e-13,50.992500415927324,1.0855134429495433e-12,58.61561398663396
SC4161E0-PSG.edf,SC,True,1.7888303759306324e-10,1180.7981715137712,1.0353127853832132e-11,68.34048998577235,2.145383191114801e-12,14.16156938830388,1.1200290107839664e-12,7.393256654019223,8.63395816334775e-13,5.69923350440845,6.406259793686436e-11,1125.4312435847194,2.0783316471231287e-12,36.51146605868896,1.145609851019419e-12,20.12570767995296,8.581095644144285e-13,15.074994541473973,7.520957912109136e-13,13.212578460079257
SC4262F0-PSG.edf,SC,True,1.6110484979411362e-10,992.779026698509,1.6538969207652017e-11,101.91835797341284,5.31104504699001e-12,32.728338962116894,3.315093630432029e-12,20.428655202129036,3.071370842633678e-12,18.92675831718787,1.5274479545647432e-11,899.2313406126117,1.2810586694845302e-12,75.41783019980174,8.655560194753559e-13,50.9565708895091,5.641091623511592e-13,33.209945831341855,4.3544008776873884e-13,25.63500593984785
SC4431E0-PSG.edf,SC,True,1.5376207789337548e-10,693.0725718353849,1.6471300344847616e-11,74.2433156983789,7.544118622531555e-12,34.00462433640428,9.483555118011727e-12,42.7465082797648,1.3282887903201352e-11,59.87175385895007,1.345386034627705e-11,524.2198779389441,4.136432927781736e-12,161.1730989243106,2.5617593080266462e-12,99.81708722985938,1.407446995622504e-12,54.8401479769284,1.2873228760875947e-12,50.159599074282866
SC4741E0-PSG.edf,SC,True,6.480540654717555e-11,1147.1558222062313,2.603669989526727e-12,46.08898156382908,7.706344190016029e-13,13.641419869909521,6.007894837024922e-13,10.634902099532116,7.416027830432103e-13,13.12751505868674,8.040926787643527e-12,393.1816986281473,7.462862524828505e-13,36.491576675582806,6.178995298269794e-13,30.213779224086583,6.025019324787982e-13,29.460874286629206,2.7419846492947117e-12,134.07635842160758
SC4632E0-PSG.edf,SC,True,6.776769963235543e-11,1071.7296128181897,3.4226720541494897e-12,54.12872231605029,1.5340923238009846e-12,24.261295294574257,1.0942801703921906e-12,17.305773542431258,1.1230907903646356e-12,17.76140645834299,6.31250136539414e-12,613.6115758071525,1.115602332541191e-12,108.44298727561437,1.3191975011756814e-12,128.23361305470794,4.963433322255476e-13,48.24743736261751,4.4524616974649304e-13,43.2804981774742
SC4582G0-PSG.edf,SC,True,2.383458105468512e-10,838.5149827886556,2.0517105689784417e-11,72.18041921890995,1.2013546392345974e-11,42.264383096545195,9.76902939371123e-12,34.36803648923151,1.0983672212511529e-11,38.64122341860904,1.2167803936044722e-11,740.810076484575,1.9671369734983977e-12,119.76482358300447,1.644245455332326e-12,100.1062811273489,5.562041435601268e-13,33.86327034011642,5.978007379325474e-13,36.39578782811167
SC4012E0-PSG.edf,SC,True,1.6285950474477866e-10,1235.7930301747185,8.956969153987535e-12,67.96631286171595,1.2978575761121087e-12,9.848263687356075,2.976853427280366e-13,2.2588639963322388,1.330753296106649e-13,1.0097879462349002,2.419233219087346e-11,743.2261408822862,3.785804454788549e-12,116.30581181127013,2.522885391434016e-12,77.50697033133378,1.2420057486008616e-12,38.15635186402032,1.2109490008116363e-12,37.20224017996994
SC4812G0-PSG.edf,SC,True,1.5917128716387464e-10,1011.2966014000184,1.5123552758820384e-11,96.0876661777736,6.762494813900396e-12,42.96558848105406,2.8931590815127896e-12,18.381719458178313,2.577782172546886e-12,16.377968644321435,1.237855521598398e-11,377.6760649132299,2.634711872787573e-12,80.38640979762178,2.9827550168517722e-12,91.00538453067153,2.3461007690302245e-12,71.58073707932348,2.5996758130820432e-12,79.31744165644784
SC4102E0-PSG.edf,SC,True,8.851956554635993e-11,1211.606725554914,5.0967873820553876e-12,69.7619993128815,9.738049165358414e-13,13.328901683722568,3.2917434374314146e-13,4.505555876801475,1.8550615155033138e-13,2.539105331831728,7.511223491228004e-12,873.6773882079805,9.196552659940536e-13,106.97085658331804,4.3024713979050136e-13,50.04473609593848,2.711742913363067e-13,31.54197806529663,2.2686853896173006e-13,26.388498866812387
SC4492G0-PSG.edf,SC,True,7.879581192273461e-11,961.8275200196719,7.815119273139381e-12,95.39589231610928,4.0335762426924604e-12,49.23617816291312,1.9595415070583524e-12,23.919303604075807,1.5792868683471827e-12,19.277694269734834,1.512607542755605e-11,497.4072813600434,2.9465961023011657e-12,96.89614226315759,2.7705694775083796e-12,91.10766624341908,1.611175144741637e-12,52.98203439345783,2.143703621374147e-12,70.49375070594087
SC4722E0-PSG.edf,SC,True,5.454407860230205e-11,1067.9628524776138,2.7361666637371687e-12,53.57363127105008,8.496623456613293e-13,16.63622973506415,8.289645555960687e-13,16.230970878658322,1.069809075142386e-12,20.946661503367668,5.5173042566465e-12,855.2314697578241,5.679291669776793e-13,88.0340966528244,2.750238969834722e-13,42.63116201220031,2.0608536297826678e-13,31.945073114855838,2.217193357391702e-13,34.36847861879448
SC4552F0-PSG.edf,SC,True,3.688793011426077e-11,1095.9195916645792,2.553485228488979e-12,75.86260547173717,8.472073158519764e-13,25.170051362811435,4.434461355195732e-13,13.17453449566061,4.2475528422220797e-13,12.619239848923225,5.756762649570271e-12,468.7427391637062,1.1036437525391562e-12,89.86387438862582,1.3108733489432838e-12,106.7374845350353,8.069990514312443e-13,65.70966511857691,7.70108848711686e-13,62.70589099695998
SC4651E0-PSG.edf,SC,True,5.497477742131476e-11,1062.1322976704514,3.3305456121805395e-12,64.34732852942864,1.1720711749729362e-12,22.644832930685794,9.081526509391199e-13,17.545832962363093,9.046918034299991e-13,17.478968154733614,2.1003042141488087e-11,896.7236944168276,2.5057826537206893e-12,106.98424844901142,1.1441600239975791e-12,48.84984740836512,6.188909743646733e-13,26.42351509057152,6.231333627643218e-13,26.604643622964886
SC4372F0-PSG.edf,SC,True,1.8686213216411197e-10,960.8348847709614,2.0333396118376517e-11,104.55321305680158,8.08767964471088e-12,41.5864073126673,4.440265490885835e-12,22.831602807254864,3.998558032479978e-12,20.560367164245456,3.067055975443604e-11,937.794263757162,2.794692174741528e-12,85.45153109116526,1.5708611206364606e-12,48.03122472777667,8.7102765740162e-13,26.632860542003428,7.615515936817719e-13,23.285480337755992
SC4071E0-PSG.edf,SC,True,6.550998458719707e-11,1157.3895978866774,3.69778429270146e-12,65.33014932868467,1.45457061971084e-12,25.69844757640074,4.889784836089065e-13,8.638967236605849,4.025733747483105e-13,7.1124155997876635,1.1152370972855663e-11,565.9238695504489,1.84126415035116e-12,93.43442173574243,1.6173203437486797e-12,82.07045743588186,1.0324663320856696e-12,52.392208191122116,1.1956747299730757e-12,60.674171578134484
SC4301E0-PSG.edf,SC,True,1.5099053256178037e-10,1020.4016640651622,1.2326454969110224e-11,83.3028067992136,5.094087710002264e-12,34.4261026700687,2.860795252965324e-12,19.333399168461828,2.6319985388833235e-12,17.787179390169513,3.6736533039562016e-11,999.3315886470784,4.695431110712322e-12,127.7282378878234,2.2671493026032376e-12,61.67250218823646,6.641130356031426e-13,18.06564419663143,3.2764553738267437e-13,8.91283167720656
SC4621E0-PSG.edf,SC,True,6.711518517690669e-11,1090.4191799986309,3.843902634868649e-12,62.45181545815459,1.7933732161194268e-12,29.13690168026714,8.198686509313221e-13,13.320390902575173,9.198930096794195e-13,14.945484820717533,8.424319749002599e-12,324.9784141600473,2.3262958915501214e-12,89.73970269736003,2.066493092386522e-12,79.71749269322007,1.758097686017633e-12,67.82076357062583,2.4189424865845946e-12,93.31365815354935
SC4001E0-PSG.edf,SC,True,1.2800425591494562e-10,1158.5893680728839,9.315907665625036e-12,84.31994310027962,1.8680699453164784e-12,16.90823451134535,7.590584860635552e-13,6.8703738435313415,7.23427275987907e-13,6.547869401236486,1.9775409804403058e-11,946.0239987487367,2.244856593916041e-12,107.39035158305931,1.3015757088820735e-12,62.26530165340408,4.488470569185542e-13,21.47212582760988,3.9818557640576443e-13,19.048561570217373
SC4591G0-PSG.edf,SC,True,6.981177347066583e-11,243.44538587823595,5.038207640526689e-12,17.569076707356114,2.6131299622231806e-12,9.112423311674037,1.2019074405127639e-12,4.191253224192903,5.505162682241416e-11,191.97427409058253,2.0057830084730395e-11,375.5649396724834,1.4734771788177478e-12,27.589543107793595,8.704428863425467e-13,16.298265002576173,2.452493883762297e-13,4.592075581513242,8.748283908463942e-12,163.80379654433492
SC4271F0-PSG.edf,SC,True,1.211352879308843e-10,869.5919948235481,1.2028867026718436e-11,86.35143938568525,6.148139680815634e-12,44.13555406369066,2.6846042130238332e-12,19.271926230505922,6.0357444834456975e-12,43.32870442013118,3.4880120494898275e-11,820.9657619214574,4.204318001065971e-12,98.95611259743414,4.045948258203403e-12,95.22859862185913,1.3121567872360255e-12,30.88394711111152,1.2332555147327466e-12,29.026865129221548
SC4172E0-PSG.edf,SC,True,1.032665767620234e-10,1000.931852161928,1.5854643079370895e-11,153.67428417204036,3.689575043068967e-12,35.76194057502218,1.4545808342651017e-12,14.098814294148616,1.2363011308950789e-12,11.983094817100346,1.3542599828868244e-10,1081.5507509942445,1.1978723644651706e-11,95.66551266034318,3.8630481814912824e-12,30.85140751861092,1.0042464093886555e-12,8.020199016309135,1.7993483581134193e-12,14.370110559343491
SC4202E0-PSG.edf,SC,True,7.359548880298194e-11,693.5868715746233,7.288972962871722e-12,68.69355766960228,2.000743344384576e-12,18.85563014290654,9.352770966755948e-13,8.814343461665255,9.902859320841992e-12,93.32763906730243,1.9295267814174766e-11,632.049488268741,2.4886347305233365e-12,81.51948566163831,1.980602691092514e-12,64.87802757778174,1.340570097534662e-12,43.91266564917578,1.8921789931867015e-12,61.98155816619152
SC4451F0-PSG.edf,SC,True,7.621986878133003e-11,621.2001001607816,8.292086515804916e-12,67.58139388743768,4.0896008672790755e-12,33.33068541038559,3.3575784621559808e-12,27.36462434713447,1.0744298469693928e-11,87.5671841508874,1.783035107812627e-11,729.705981956094,2.817653391524955e-12,115.31228554422275,1.7003499612275584e-12,69.58671383922905,1.0563233106905204e-12,43.22996419493607,9.002552289257745e-13,36.842887891326036
SC4752E0-PSG.edf,SC,True,8.958335144540346e-11,995.1095996372592,5.262329472393926e-12,58.45499738447171,2.456732012318374e-12,27.28986546885453,1.9734679770741777e-12,21.921672909950065,2.35745386042521e-12,26.187064106892286,1.536383130210871e-11,907.2606303158645,1.2666193518875328e-12,74.79604852248225,7.456274379930406e-13,44.03058104924138,4.520076569265216e-13,26.69182859840876,5.334730727990713e-13,31.50250134663981
SC4422E0-PSG.edf,SC,True,1.9559260248300977e-10,1163.2436822984814,1.0916585105783812e-11,64.92397204889072,2.9491325198112227e-12,17.539312470825188,1.500846405974397e-12,8.92595158347951,1.2928157560455966e-12,7.688735368847135,1.3379425329735402e-11,459.1467067405481,3.944389706191717e-12,135.3610860755154,2.839756988284746e-12,97.45299495162877,1.7804099271882062e-12,61.09898852679725,1.8001314500764467e-12,61.775779350235624
SC4532E0-PSG.edf,SC,True,1.009710687833106e-10,1049.1225472031285,5.405432083162315e-12,56.16421361242546,2.0387712238261036e-12,21.18350221779985,1.7400958462926287e-12,18.080167008610026,2.046949560587748e-12,21.268477821194466,8.366308939456846e-12,803.5500412590699,6.819127880659052e-13,65.49495756739522,4.85852110234419e-13,46.66412465160764,3.9195674341851743e-13,37.64585549313552,4.3968249367047977e-13,42.229720237027486
SC4642E0-PSG.edf,SC,True,6.302568575712901e-11,1086.8363524357176,4.944581255521843e-12,85.26604021068535,1.2589973764328199e-12,21.710578788484014,7.954083532073233e-13,13.716292062700239,7.372604824128032e-13,12.713570409821259,6.095105509043076e-12,607.4500787646983,1.4476672484897225e-12,144.27733577629544,9.52065460395611e-13,94.88469691761908,4.760008894698222e-13,47.439175149882786,4.553946902891149e-13,45.3855212308833
